Date,Open,High,Low,Close,Adj Close,Volume
16-06-2015,31.7575,31.9625,31.592501,31.9,29.036657,125976400
17-06-2015,31.93,31.969999,31.684999,31.825001,28.968386,131672400
18-06-2015,31.807501,32.077499,31.805,31.969999,29.100368,141628800
19-06-2015,31.9275,31.955,31.6,31.65,28.809093,218867600
22-06-2015,31.872499,32.014999,31.77,31.9025,29.038927,136157200
23-06-2015,31.870001,31.9025,31.719999,31.7575,28.90694,121075600
24-06-2015,31.8025,32.450001,31.780001,32.0275,29.152706,221123600
25-06-2015,32.215,32.299999,31.875,31.875,29.013897,127752400
26-06-2015,31.9175,31.997499,31.627501,31.6875,28.843231,176267200
29-06-2015,31.365,31.6175,31.120001,31.1325,28.338047,196645600
30-06-2015,31.3925,31.530001,31.215,31.3575,28.542852,177482800
01-07-2015,31.725,31.735001,31.497499,31.65,28.809093,120955200
02-07-2015,31.6075,31.672501,31.442499,31.610001,28.77269,108844000
06-07-2015,31.235001,31.557501,31.2125,31.5,28.672558,112241600
07-07-2015,31.4725,31.5375,30.942499,31.422501,28.602018,187787200
08-07-2015,31.120001,31.16,30.635,30.6425,27.892031,243046400
09-07-2015,30.9625,31.014999,29.805,30.0175,27.323128,314380000
10-07-2015,30.485001,30.9625,30.3025,30.82,28.053598,245418000
13-07-2015,31.2575,31.440001,31.08,31.415001,28.595188,165762000
14-07-2015,31.51,31.592501,31.26,31.4025,28.583818,127072400
15-07-2015,31.43,31.7875,31.395,31.705,28.859158,134596800
16-07-2015,31.934999,32.142502,31.8375,32.127499,29.243732,144889600
17-07-2015,32.27,32.404999,32.077499,32.404999,29.49633,184658800
20-07-2015,32.7425,33.2425,32.674999,33.017502,30.053856,235600800
21-07-2015,33.212502,33.23,32.580002,32.6875,29.753471,307025600
22-07-2015,30.497499,31.375,30.497499,31.305,28.495064,461802400
23-07-2015,31.549999,31.772499,31.264999,31.290001,28.481407,203998000
24-07-2015,31.33,31.434999,30.975,31.125,28.331219,168649200
27-07-2015,30.772499,30.9025,30.530001,30.692499,27.937544,177822000
28-07-2015,30.844999,30.977501,30.637501,30.844999,28.076353,134472400
29-07-2015,30.7875,30.875,30.567499,30.747499,27.987604,148046800
30-07-2015,30.58,30.6425,30.4275,30.592501,27.846519,134513200
31-07-2015,30.65,30.66,30.227501,30.325001,27.603031,171540000
03-08-2015,30.375,30.6425,29.379999,29.610001,26.952204,279904000
04-08-2015,29.355,29.424999,28.3125,28.66,26.087477,496554400
05-08-2015,28.237499,29.360001,28.025,28.85,26.260424,397250400
06-08-2015,28.9925,29.125,28.530001,28.782499,26.31757,211612000
07-08-2015,28.645,29.0625,28.625,28.879999,26.406721,154681600
10-08-2015,29.1325,29.997499,29.1325,29.93,27.366806,219806400
11-08-2015,29.452499,29.545,28.3325,28.372499,25.942688,388331200
12-08-2015,28.1325,28.855,27.407499,28.809999,26.342712,404870000
13-08-2015,29.01,29.1,28.635,28.7875,26.322144,194143200
14-08-2015,28.58,29.077499,28.502501,28.99,26.507299,171718000
17-08-2015,29.01,29.4125,28.875,29.290001,26.78161,163538800
18-08-2015,29.1075,29.360001,29.002501,29.125,26.630732,138242800
19-08-2015,29.025,29.129999,28.67,28.752501,26.29014,193146000
20-08-2015,28.52,28.5875,27.907499,28.1625,25.750669,274006400
21-08-2015,27.6075,27.975,26.4125,26.440001,24.175684,513102000
24-08-2015,23.717501,27.200001,23,25.780001,23.572203,648825200
25-08-2015,27.7775,27.7775,25.875,25.934999,23.713928,414406400
26-08-2015,26.772499,27.4725,26.262501,27.422501,25.074043,387098400
27-08-2015,28.057501,28.309999,27.504999,28.23,25.812389,338464400
28-08-2015,28.0425,28.327499,27.885,28.3225,25.896959,212657600
31-08-2015,28.0075,28.6325,28,28.190001,25.77581,224917200
01-09-2015,27.5375,27.969999,26.84,26.93,24.623724,307383600
02-09-2015,27.557501,28.084999,27.282499,28.084999,25.67981,247555200
03-09-2015,28.122499,28.195,27.51,27.592501,25.229483,212935600
04-09-2015,27.2425,27.612499,27.127501,27.317499,24.978035,199985200
08-09-2015,27.9375,28.139999,27.58,28.077499,25.672945,219374400
09-09-2015,28.440001,28.504999,27.442499,27.5375,25.179192,340043200
10-09-2015,27.567499,28.32,27.475,28.1425,25.732382,251571200
11-09-2015,27.9475,28.5525,27.940001,28.5525,26.107267,199662000
14-09-2015,29.145,29.2225,28.715,28.827499,26.358717,233453600
15-09-2015,28.9825,29.1325,28.605,29.07,26.580446,173364800
16-09-2015,29.0625,29.135,28.860001,29.102501,26.610167,148694000
17-09-2015,28.915001,29.122499,28.43,28.48,26.040974,256450400
18-09-2015,28.0525,28.575001,27.967501,28.362499,25.933544,297141200
21-09-2015,28.4175,28.842501,28.415001,28.8025,26.335857,200888000
22-09-2015,28.344999,28.545,28.129999,28.35,25.922108,201384800
23-09-2015,28.407499,28.68,28.325001,28.58,26.132412,143026800
24-09-2015,28.3125,28.875,28.092501,28.75,26.287848,200878000
25-09-2015,29.110001,29.172501,28.504999,28.6775,26.221561,224607600
28-09-2015,28.4625,28.6425,28.110001,28.110001,25.702663,208436000
29-09-2015,28.2075,28.377501,26.965,27.264999,24.930027,293461600
30-09-2015,27.5425,27.885,27.182501,27.575001,25.213486,265892000
01-10-2015,27.2675,27.405001,26.827499,27.395,25.048901,255716400
02-10-2015,27.002501,27.752501,26.887501,27.594999,25.23177,232079200
05-10-2015,27.469999,27.842501,27.2675,27.695,25.323208,208258800
06-10-2015,27.657499,27.934999,27.442499,27.827499,25.444357,192787200
07-10-2015,27.934999,27.942499,27.352501,27.695,25.323208,187062400
08-10-2015,27.547501,27.547501,27.0525,27.375,25.030607,247918400
09-10-2015,27.5,28.07,27.372499,28.030001,25.629519,211064400
12-10-2015,28.182501,28.1875,27.860001,27.9,25.510649,121868800
13-10-2015,27.705,28.112499,27.67,27.9475,25.554079,132197200
14-10-2015,27.8225,27.879999,27.389999,27.5525,25.192911,177849600
15-10-2015,27.7325,28.025,27.622499,27.965,25.570082,150694000
16-10-2015,27.945,28,27.6325,27.76,25.382637,156930400
19-10-2015,27.700001,27.9375,27.5275,27.932501,25.540371,119036800
20-10-2015,27.834999,28.5425,27.705,28.442499,26.006687,195871200
21-10-2015,28.5,28.895,28.424999,28.440001,26.004404,167180800
22-10-2015,28.5825,28.875,28.525,28.875,26.402151,166616400
23-10-2015,29.174999,29.807501,29.0825,29.77,27.220497,237467600
26-10-2015,29.52,29.532499,28.73,28.82,26.351862,265335200
27-10-2015,28.85,29.135,28.497499,28.637501,26.184992,279537600
28-10-2015,29.2325,29.825001,29.014999,29.817499,27.263935,342205600
29-10-2015,29.674999,30.172501,29.567499,30.1325,27.551956,204909200
30-10-2015,30.247499,30.305,29.862499,29.875,27.316509,197461200
02-11-2015,30.200001,30.34,29.9025,30.295,27.700548,128813200
03-11-2015,30.1975,30.872499,30.174999,30.6425,28.018282,182076000
04-11-2015,30.782499,30.955,30.405001,30.5,27.887985,179544400
05-11-2015,30.4625,30.672501,30.045,30.23,27.759424,158210800
06-11-2015,30.2775,30.452499,30.155001,30.264999,27.791569,132169200
09-11-2015,30.24,30.452499,30.012501,30.1425,27.679075,135485600
10-11-2015,29.225,29.5175,29.014999,29.192499,26.806719,236511600
11-11-2015,29.092501,29.355,28.8025,29.0275,26.655199,180872000
12-11-2015,29.065001,29.205,28.9125,28.93,26.56567,130102400
13-11-2015,28.799999,28.8925,28.067499,28.084999,25.789732,183249600
16-11-2015,27.844999,28.559999,27.75,28.545,26.212133,152426800
17-11-2015,28.73,28.762501,28.33,28.422501,26.099646,110467600
18-11-2015,28.940001,29.372499,28.875,29.3225,26.92609,186698800
19-11-2015,29.41,29.9375,29.190001,29.695,27.26815,173183200
20-11-2015,29.799999,29.98,29.7125,29.825001,27.387524,137148400
23-11-2015,29.817499,29.932501,29.334999,29.4375,27.031696,129930000
24-11-2015,29.3325,29.8375,29.280001,29.719999,27.291101,171212800
25-11-2015,29.8025,29.807501,29.48,29.5075,27.095972,85553200
27-11-2015,29.5725,29.602501,29.4,29.452499,27.045467,52185600
30-11-2015,29.497499,29.852501,29.4375,29.575001,27.157957,156721200
01-12-2015,29.6875,29.702499,29.215,29.334999,26.937571,139409600
02-12-2015,29.334999,29.5275,29.02,29.07,26.694223,133546400
03-12-2015,29.137501,29.1975,28.555,28.799999,26.446293,166278000
04-12-2015,28.8225,29.8125,28.7775,29.7575,27.325541,231108000
07-12-2015,29.745001,29.965,29.452499,29.57,27.153364,128336800
08-12-2015,29.379999,29.65,29.215,29.557501,27.14189,137238000
09-12-2015,29.41,29.422501,28.77,28.905001,26.542709,185445600
10-12-2015,29.01,29.235001,28.877501,29.0425,26.668972,116850800
11-12-2015,28.797501,28.8475,28.2125,28.295,25.982565,187544800
14-12-2015,28.045,28.17,27.4475,28.120001,25.821871,257274800
15-12-2015,27.985001,28.200001,27.5875,27.622499,25.365023,213292400
16-12-2015,27.7675,27.997499,27.200001,27.834999,25.560158,224954000
17-12-2015,28.004999,28.0625,27.245001,27.245001,25.018373,179091200
18-12-2015,27.227501,27.379999,26.452499,26.5075,24.341148,385813200
21-12-2015,26.82,26.842501,26.3925,26.8325,24.639597,190362400
22-12-2015,26.85,26.93,26.612499,26.807501,24.616631,131157600
23-12-2015,26.817499,27.2125,26.799999,27.1525,24.933441,130629600
24-12-2015,27.25,27.25,26.987499,27.0075,24.800285,54281600
28-12-2015,26.897499,26.922501,26.545,26.705,24.522503,106816800
29-12-2015,26.74,27.3575,26.715,27.184999,24.963284,123724800
30-12-2015,27.145,27.174999,26.795,26.83,24.637295,100855200
31-12-2015,26.752501,26.7575,26.205,26.315001,24.164385,163649200
04-01-2016,25.6525,26.342501,25.5,26.3375,24.185045,270597600
05-01-2016,26.4375,26.4625,25.602501,25.6775,23.578983,223164000
06-01-2016,25.139999,25.592501,24.967501,25.174999,23.117552,273829600
07-01-2016,24.67,25.032499,24.1075,24.112499,22.14188,324377600
08-01-2016,24.637501,24.7775,24.190001,24.24,22.258966,283192000
11-01-2016,24.7425,24.764999,24.334999,24.6325,22.619387,198957600
12-01-2016,25.137501,25.172501,24.709999,24.99,22.947668,196616800
13-01-2016,25.08,25.297501,24.325001,24.3475,22.357676,249758400
14-01-2016,24.49,25.120001,23.934999,24.879999,22.846655,252680400
15-01-2016,24.049999,24.4275,23.84,24.282499,22.297985,319335600
19-01-2016,24.602501,24.6625,23.875,24.165001,22.1901,212350800
20-01-2016,23.775,24.547501,23.355,24.1975,22.219938,289337600
21-01-2016,24.264999,24.469999,23.735001,24.075001,22.10745,208646000
22-01-2016,24.657499,25.365,24.592501,25.355,23.282839,263202000
25-01-2016,25.379999,25.3825,24.8025,24.860001,22.828295,207178000
26-01-2016,24.9825,25.219999,24.5175,24.997499,22.954556,300308000
27-01-2016,24.01,24.157499,23.334999,23.355,21.446295,533478800
28-01-2016,23.4475,23.629999,23.0975,23.522499,21.6001,222715200
29-01-2016,23.6975,24.334999,23.5875,24.334999,22.346195,257666000
01-02-2016,24.1175,24.1775,23.85,24.1075,22.137289,163774000
02-02-2016,23.855,24.01,23.57,23.620001,21.689636,149428800
03-02-2016,23.75,24.209999,23.52,24.0875,22.118927,183857200
04-02-2016,23.965,24.3325,23.797501,24.15,22.29665,185886800
05-02-2016,24.129999,24.23,23.422501,23.504999,21.701155,185672400
08-02-2016,23.282499,23.924999,23.26,23.752501,21.929659,216085600
09-02-2016,23.5725,23.985001,23.4825,23.747499,21.925039,177324800
10-02-2016,23.98,24.0875,23.525,23.567499,21.758854,169374400
11-02-2016,23.4475,23.68,23.147499,23.424999,21.627291,200298800
12-02-2016,23.547501,23.625,23.252501,23.497499,21.694233,161405600
16-02-2016,23.754999,24.2125,23.6525,24.16,22.30588,196231600
17-02-2016,24.1675,24.5525,24.0375,24.530001,22.64749,179452800
18-02-2016,24.709999,24.7225,24.022499,24.065001,22.218174,156084000
19-02-2016,24,24.190001,23.950001,24.01,22.167395,141496800
22-02-2016,24.077499,24.225,23.98,24.219999,22.361284,137123200
23-02-2016,24.1,24.125,23.637501,23.672501,21.855795,127770400
24-02-2016,23.495001,24.094999,23.33,24.025,22.181248,145022800
25-02-2016,24.012501,24.190001,23.8125,24.190001,22.333578,110330800
26-02-2016,24.299999,24.504999,24.145,24.227501,22.368202,115964400
29-02-2016,24.215,24.557501,24.1625,24.172501,22.31743,140865200
01-03-2016,24.4125,25.192499,24.355,25.1325,23.203753,201628400
02-03-2016,25.127501,25.2225,24.91,25.1875,23.254534,132678400
03-03-2016,25.145,25.4275,25.112499,25.375,23.427643,147822800
04-03-2016,25.592501,25.9375,25.342501,25.752501,23.776175,184220400
07-03-2016,25.5975,25.7075,25.24,25.467501,23.513044,143315600
08-03-2016,25.195,25.440001,25.1,25.2575,23.319155,126247600
09-03-2016,25.327499,25.395,25.067499,25.280001,23.339937,108806800
10-03-2016,25.352501,25.559999,25.0375,25.2925,23.351473,134054400
11-03-2016,25.559999,25.57,25.375,25.565001,23.603067,109632800
14-03-2016,25.477501,25.727501,25.445,25.629999,23.663071,100304400
15-03-2016,25.99,26.295,25.9625,26.145,24.138548,160270800
16-03-2016,26.1525,26.577499,26.147499,26.4925,24.459389,153214000
17-03-2016,26.379999,26.6175,26.24,26.450001,24.420147,137682800
18-03-2016,26.584999,26.625,26.297501,26.48,24.447845,176820800
21-03-2016,26.4825,26.9125,26.285,26.477501,24.445536,142010800
22-03-2016,26.3125,26.8225,26.3025,26.68,24.632502,129777600
23-03-2016,26.620001,26.7675,26.475,26.532499,24.496315,102814000
24-03-2016,26.3675,26.5625,26.2225,26.4175,24.390135,104532000
28-03-2016,26.5,26.547501,26.264999,26.297501,24.279348,77645600
29-03-2016,26.2225,26.9475,26.219999,26.92,24.854076,124760400
30-03-2016,27.1625,27.605,27.15,27.389999,25.288002,182404400
31-03-2016,27.43,27.475,27.219999,27.247499,25.156439,103553600
01-04-2016,27.195,27.5,27.049999,27.497499,25.387259,103496000
04-04-2016,27.605,28.047501,27.567499,27.780001,25.648073,149424800
05-04-2016,27.377501,27.682501,27.355,27.452499,25.345705,106314800
06-04-2016,27.557501,27.745001,27.299999,27.74,25.611147,105616400
07-04-2016,27.487499,27.605,27.030001,27.135,25.052578,127207600
08-04-2016,27.227501,27.442499,27.0425,27.165001,25.080275,94326800
11-04-2016,27.2425,27.6525,27.2075,27.254999,25.163359,117630000
12-04-2016,27.334999,27.625,27.165001,27.610001,25.491121,108929200
13-04-2016,27.700001,28.084999,27.700001,28.01,25.860426,133029200
14-04-2016,27.905001,28.0975,27.8325,28.025,25.874275,101895600
15-04-2016,28.0275,28.075001,27.432501,27.4625,25.354942,187756000
18-04-2016,27.2225,27.237499,26.735001,26.870001,24.807919,243286000
19-04-2016,26.969999,27,26.557501,26.727501,24.676344,129539600
20-04-2016,26.66,27.022499,26.514999,26.782499,24.727129,122444000
21-04-2016,26.7325,26.7325,26.379999,26.4925,24.459389,126210000
22-04-2016,26.252501,26.620001,26.155001,26.42,24.392445,134732400
25-04-2016,26.25,26.4125,26.127501,26.27,24.253962,112126400
26-04-2016,25.977501,26.325001,25.977501,26.0875,24.085459,224064800
27-04-2016,24,24.6775,23.92,24.455,22.578243,458408400
28-04-2016,24.4025,24.469999,23.5625,23.7075,21.888107,328970800
29-04-2016,23.497499,23.68,23.127501,23.434999,21.636522,274126000
02-05-2016,23.4925,23.52,23.1,23.41,21.613443,192640400
03-05-2016,23.549999,23.934999,23.42,23.795,21.968899,227325200
04-05-2016,23.799999,23.975,23.455,23.547501,21.740389,164102000
05-05-2016,23.5,23.5175,23.17,23.309999,21.652149,143562000
06-05-2016,23.342501,23.362499,22.9625,23.18,21.531391,174799600
09-05-2016,23.25,23.442499,23.147499,23.1975,21.547649,131745600
10-05-2016,23.3325,23.3925,23.0275,23.355,21.693947,134747200
11-05-2016,23.370001,23.3925,23.115,23.127501,21.48263,114876400
12-05-2016,23.18,23.195,22.3675,22.584999,20.978706,305258800
13-05-2016,22.5,22.9175,22.5,22.629999,21.02051,177571200
16-05-2016,23.0975,23.5975,22.9125,23.469999,21.80077,245039200
17-05-2016,23.637501,23.674999,23.252501,23.372499,21.710203,187667600
18-05-2016,23.540001,23.8025,23.4725,23.639999,21.958679,168249600
19-05-2016,23.66,23.66,23.3925,23.549999,21.875076,121768400
20-05-2016,23.66,23.8575,23.629999,23.805,22.111942,128104000
23-05-2016,23.967501,24.297501,23.9175,24.1075,22.392929,152074400
24-05-2016,24.305,24.522499,24.209999,24.475,22.734285,140560800
25-05-2016,24.6675,24.934999,24.5275,24.905001,23.133713,152675200
26-05-2016,24.92,25.182501,24.66,25.102501,23.317165,225324800
27-05-2016,24.860001,25.1175,24.8125,25.0875,23.30323,145364800
31-05-2016,24.9,25.1,24.705,24.965,23.189442,169228800
01-06-2016,24.754999,24.885,24.5825,24.615,22.864332,116693200
02-06-2016,24.4,24.459999,24.157499,24.43,22.692492,160766400
03-06-2016,24.4475,24.567499,24.362499,24.48,22.738937,114019600
06-06-2016,24.497499,25.4725,24.387501,24.657499,22.903811,93170000
07-06-2016,24.8125,24.967501,24.74,24.7575,22.9967,89638000
08-06-2016,24.754999,24.889999,24.67,24.735001,22.975798,83392400
09-06-2016,24.625,24.997499,24.615,24.9125,23.140673,106405600
10-06-2016,24.6325,24.8375,24.620001,24.7075,22.950249,126851600
13-06-2016,24.672501,24.780001,24.275,24.334999,22.604244,152082000
14-06-2016,24.33,24.620001,24.1875,24.365,22.632114,127727600
15-06-2016,24.455,24.602501,24.2575,24.285,22.557804,117780800
16-06-2016,24.112499,24.4375,24.0175,24.387501,22.653015,125307200
17-06-2016,24.155001,24.1625,23.825001,23.8325,22.137495,244032800
20-06-2016,24,24.1425,23.7575,23.775,22.084076,137647600
21-06-2016,23.735001,24.0875,23.67,23.977501,22.272171,142185600
22-06-2016,24.0625,24.2225,23.8375,23.887501,22.188578,116876400
23-06-2016,23.985001,24.0725,23.8125,24.025,22.316296,128960800
24-06-2016,23.227501,23.665001,23.1625,23.35,21.689302,301245600
27-06-2016,23.25,23.262501,22.875,23.01,21.373487,181958400
28-06-2016,23.225,23.415001,23.035,23.397499,21.733425,161779600
29-06-2016,23.4925,23.637501,23.407499,23.6,21.921522,146124000
30-06-2016,23.610001,23.942499,23.575001,23.9,22.200184,143345600
01-07-2016,23.872499,24.1175,23.8325,23.9725,22.26753,104106000
05-07-2016,23.8475,23.85,23.615,23.747499,22.058531,110820800
06-07-2016,23.65,23.915001,23.592501,23.8825,22.183935,123796400
07-07-2016,23.924999,24.125,23.905001,23.985001,22.279148,100558400
08-07-2016,24.122499,24.2225,24.012501,24.17,22.450981,115648400
11-07-2016,24.1875,24.4125,24.182501,24.245001,22.520649,95179600
12-07-2016,24.2925,24.424999,24.280001,24.355,22.622829,96670000
13-07-2016,24.352501,24.4175,24.209999,24.217501,22.495104,103568800
14-07-2016,24.3475,24.747499,24.33,24.6975,22.940969,155676000
15-07-2016,24.73,24.825001,24.625,24.695,22.938646,120548000
18-07-2016,24.674999,25.032499,24.65,24.9575,23.182474,145975600
19-07-2016,24.889999,25,24.834999,24.967501,23.191765,95119600
20-07-2016,25,25.115,24.934999,24.99,23.212664,105104000
21-07-2016,24.9575,25.25,24.782499,24.8575,23.089588,130808000
22-07-2016,24.815001,24.825001,24.577499,24.665001,22.91078,113254800
25-07-2016,24.5625,24.709999,24.23,24.334999,22.604244,161531600
26-07-2016,24.205,24.4925,24.105,24.1675,22.448658,224959200
27-07-2016,26.067499,26.0875,25.6875,25.737499,23.906996,369379200
28-07-2016,25.7075,26.112499,25.705,26.084999,24.22978,159479200
29-07-2016,26.047501,26.137501,25.92,26.0525,24.199596,110934800
01-08-2016,26.102501,26.5375,26.102501,26.512501,24.626879,152671600
02-08-2016,26.512501,26.5175,26,26.120001,24.262295,135266400
03-08-2016,26.202499,26.459999,26.192499,26.4475,24.566504,120810400
04-08-2016,26.395,26.5,26.32,26.467501,24.718262,109634800
05-08-2016,26.567499,26.9125,26.545,26.870001,25.094162,162213600
08-08-2016,26.879999,27.092501,26.790001,27.092501,25.301954,112148800
09-08-2016,27.057501,27.235001,27.002501,27.202499,25.404686,105260800
10-08-2016,27.1775,27.225,26.940001,27,25.21557,96034000
11-08-2016,27.129999,27.2325,26.9625,26.9825,25.199223,109938000
12-08-2016,26.945,27.110001,26.945,27.045,25.257597,74641600
15-08-2016,27.035,27.385,27.02,27.370001,25.561115,103472800
16-08-2016,27.407499,27.557501,27.3025,27.344999,25.537769,135177600
17-08-2016,27.275,27.342501,27.084999,27.305,25.500414,101424000
18-08-2016,27.307501,27.4,27.254999,27.27,25.46773,87938800
19-08-2016,27.192499,27.422501,27.09,27.34,25.533098,101472400
22-08-2016,27.215,27.275,26.9625,27.127501,25.334641,103280800
23-08-2016,27.147499,27.33,27.1325,27.2125,25.414026,85030800
24-08-2016,27.1425,27.1875,26.92,27.0075,25.22257,94700400
25-08-2016,26.8475,26.969999,26.67,26.8925,25.115175,100344800
26-08-2016,26.852501,26.987499,26.577499,26.735001,24.968082,111065200
29-08-2016,26.655001,26.860001,26.5725,26.705,24.940062,99881200
30-08-2016,26.450001,26.625,26.375,26.5,24.748615,99455600
31-08-2016,26.415001,26.6425,26.41,26.525,24.771963,118649600
01-09-2016,26.535,26.700001,26.405001,26.682501,24.919056,106806000
02-09-2016,26.924999,27,26.705,26.932501,25.152531,107210000
06-09-2016,26.975,27.075001,26.877501,26.924999,25.145529,107521600
07-09-2016,26.9575,27.190001,26.7675,27.09,25.299623,169457200
08-09-2016,26.8125,26.817499,26.309999,26.379999,24.636539,212008000
09-09-2016,26.16,26.43,25.782499,25.782499,24.078533,186228000
12-09-2016,25.6625,26.43,25.6325,26.360001,24.617865,181171200
13-09-2016,26.877501,27.1975,26.809999,26.987499,25.203899,248704800
14-09-2016,27.182501,28.2575,27.15,27.942499,26.095779,443554800
15-09-2016,28.465,28.932501,28.372499,28.8925,26.982994,359934400
16-09-2016,28.780001,29.032499,28.51,28.73,26.831234,319547600
19-09-2016,28.797501,29.045,28.3125,28.395,26.518377,188092000
20-09-2016,28.262501,28.530001,28.127501,28.3925,26.516039,138057200
21-09-2016,28.4625,28.497499,28.110001,28.387501,26.511368,144012800
22-09-2016,28.5875,28.735001,28.5,28.655001,26.761192,124296000
23-09-2016,28.605,28.6975,27.887501,28.1775,26.315254,209924800
26-09-2016,27.91,28.3475,27.887501,28.219999,26.354944,119477600
27-09-2016,28.25,28.295,28.084999,28.272499,26.403969,98429600
28-09-2016,28.422501,28.66,28.3575,28.487499,26.604761,118564400
29-09-2016,28.290001,28.450001,27.950001,28.045,26.191505,143548000
30-09-2016,28.115,28.342501,27.950001,28.262501,26.39463,145516400
03-10-2016,28.1775,28.262501,28.07,28.129999,26.270887,86807200
04-10-2016,28.264999,28.577499,28.157499,28.25,26.382954,118947200
05-10-2016,28.35,28.415001,28.172501,28.262501,26.39463,85812400
06-10-2016,28.424999,28.584999,28.282499,28.4725,26.590757,115117200
07-10-2016,28.577499,28.639999,28.377501,28.514999,26.630444,97433600
10-10-2016,28.754999,29.1875,28.68,29.012501,27.095064,144944000
11-10-2016,29.424999,29.672501,29.049999,29.075001,27.153433,256164000
12-10-2016,29.3375,29.495001,29.1875,29.334999,27.39625,150347200
13-10-2016,29.1975,29.360001,28.93,29.245001,27.312193,140769600
14-10-2016,29.469999,29.5425,29.282499,29.407499,27.463959,142608800
17-10-2016,29.3325,29.459999,29.195,29.387501,27.445278,94499600
18-10-2016,29.545,29.5525,29.362499,29.3675,27.426603,98214000
19-10-2016,29.3125,29.440001,28.450001,29.280001,27.344889,80138400
20-10-2016,29.215,29.344999,29.0825,29.264999,27.330875,96503200
21-10-2016,29.202499,29.227501,29.07,29.15,27.223478,92770800
24-10-2016,29.275,29.434999,29.25,29.4125,27.46863,94154800
25-10-2016,29.487499,29.59,29.327499,29.5625,27.608717,192516000
26-10-2016,28.577499,28.924999,28.327499,28.897499,26.987667,264536800
27-10-2016,28.8475,28.965,28.525,28.620001,26.728506,138248000
28-10-2016,28.467501,28.8025,28.362499,28.43,26.551058,151446800
31-10-2016,28.4125,28.557501,28.299999,28.385,26.509027,105677600
01-11-2016,28.365,28.442499,27.6325,27.872499,26.030413,175303200
02-11-2016,27.85,28.0875,27.807501,27.897499,26.053753,113326800
03-11-2016,27.745001,27.865,27.387501,27.4575,25.774492,107730400
04-11-2016,27.1325,27.5625,27.0275,27.209999,25.542164,123348000
07-11-2016,27.52,27.627501,27.365,27.602501,25.910599,130240000
08-11-2016,27.577499,27.93,27.424999,27.764999,26.063137,97016800
09-11-2016,27.469999,27.83,27.012501,27.719999,26.020899,236705600
10-11-2016,27.772499,27.772499,26.4575,26.9475,25.295746,228538000
11-11-2016,26.780001,27.217501,26.637501,27.1075,25.445942,136575600
14-11-2016,26.9275,26.952499,26.02,26.4275,24.807617,204702000
15-11-2016,26.6425,26.92,26.540001,26.7775,25.136169,129058000
16-11-2016,26.674999,27.557501,26.65,27.497499,25.81204,235362000
17-11-2016,27.452499,27.5875,27.2075,27.487499,25.802649,110528000
18-11-2016,27.43,27.635,27.415001,27.514999,25.828468,113715600
21-11-2016,27.530001,27.997499,27.502501,27.932501,26.220379,117058400
22-11-2016,27.987499,28.105,27.85,27.950001,26.236797,103862000
23-11-2016,27.84,27.877501,27.5825,27.807501,26.103037,109705600
25-11-2016,27.782499,27.967501,27.737499,27.9475,26.234461,45903600
28-11-2016,27.8575,28.1175,27.8475,27.8925,26.182831,108776000
29-11-2016,27.695,28.0075,27.5175,27.865,26.157011,114115200
30-11-2016,27.9,28.049999,27.567499,27.629999,25.936415,144649200
01-12-2016,27.592501,27.735001,27.2575,27.372499,25.694695,148347600
02-12-2016,27.2925,27.522499,27.2125,27.475,25.79092,106112000
05-12-2016,27.5,27.5075,27.0625,27.2775,25.605522,137298000
06-12-2016,27.375,27.59,27.297501,27.487499,25.802649,104782000
07-12-2016,27.315001,27.797501,27.290001,27.7575,26.056101,119994800
08-12-2016,27.715,28.1075,27.65,28.030001,26.311899,108273200
09-12-2016,28.077499,28.674999,28.077499,28.487499,26.741354,137610400
12-12-2016,28.3225,28.75,28.122499,28.325001,26.588816,105497600
13-12-2016,28.459999,28.98,28.4375,28.797501,27.032354,174935200
14-12-2016,28.76,29.049999,28.745001,28.797501,27.032354,136127200
15-12-2016,28.844999,29.182501,28.807501,28.955,27.180199,186098000
16-12-2016,29.1175,29.125,28.9125,28.9925,27.215401,177404400
19-12-2016,28.950001,29.344999,28.9375,29.16,27.372635,111117600
20-12-2016,29.184999,29.375,29.17,29.237499,27.445381,85700000
21-12-2016,29.200001,29.35,29.195,29.264999,27.471197,95132800
22-12-2016,29.0875,29.127501,28.91,29.0725,27.290497,104343600
23-12-2016,28.897499,29.129999,28.897499,29.129999,27.344469,56998000
27-12-2016,29.129999,29.450001,29.122499,29.315001,27.518137,73187600
28-12-2016,29.379999,29.504999,29.049999,29.190001,27.400803,83623600
29-12-2016,29.112499,29.2775,29.1,29.182501,27.393755,60158000
30-12-2016,29.1625,29.299999,28.8575,28.955,27.180199,122345200
03-01-2017,28.950001,29.0825,28.690001,29.0375,27.257643,115127600
04-01-2017,28.9625,29.127501,28.9375,29.004999,27.227135,84472400
05-01-2017,28.98,29.215,28.952499,29.1525,27.365591,88774400
06-01-2017,29.195,29.540001,29.1175,29.477501,27.67067,127007600
09-01-2017,29.487499,29.8575,29.485001,29.747499,27.924118,134247600
10-01-2017,29.692499,29.844999,29.575001,29.7775,27.952288,97848400
11-01-2017,29.684999,29.9825,29.65,29.9375,28.102476,110354400
12-01-2017,29.725,29.825001,29.5525,29.8125,27.98514,108344800
13-01-2017,29.7775,29.905001,29.702499,29.76,27.935858,104447600
17-01-2017,29.584999,30.059999,29.555,30,28.161142,137759200
